Time,action,price,stop_loss,take_profit,balance
08/02/2022 19:15,sell,42717.6,41723.549999999996,44705.700000000004,16707.902459208148
08/02/2022 19:15,exit,42717.6,16707.902459208148,,
10/02/2022 00:00,sell,44165.3,43680.264285714286,45135.37142857144,17192.938173493865
10/02/2022 00:00,exit,44165.3,17192.938173493865,,
10/02/2022 07:45,buy,44130.3,43680.77142857143,45029.357142857145,16849.079410023987
10/02/2022 11:30,exit,45042.3,17761.079410023987,,
10/02/2022 19:00,sell,44612.5,43345.55714285714,47146.385714285716,19028.022267166845
10/02/2022 19:00,exit,44612.5,19028.022267166845,,
10/02/2022 19:45,sell,44406.5,43287.26428571429,46644.971428571414,20147.257981452552
10/02/2022 19:45,exit,44406.5,20147.257981452552,,
13/02/2022 18:30,sell,41955.9,41542.62857142858,42782.44285714285,20560.529410023977
13/02/2022 18:30,exit,41955.9,20560.529410023977,,
14/02/2022 10:45,buy,42181.8,41720.078571428574,43105.24285714286,20149.318821823497
15/02/2022 01:30,exit,43429.6,21397.118821823493,,
16/02/2022 01:00,sell,44044.9,43486.49285714285,45161.7142857143,21955.52596468064
16/02/2022 01:00,exit,44044.9,21955.52596468064,,
16/02/2022 12:00,sell,44020.6,43616.88571428571,44828.02857142858,22359.24025039493
16/02/2022 12:00,exit,44020.6,22359.24025039493,,
16/02/2022 22:15,buy,44091.1,43588.72857142857,45095.84285714286,21912.05544538703
17/02/2022 03:45,exit,43557.5,21378.455445387033,,
17/02/2022 08:15,sell,43641.9,43174.864285714284,44575.971428571436,21845.49115967275
17/02/2022 08:15,exit,43641.9,21845.49115967275,,
17/02/2022 17:45,sell,41718.4,41028.82857142857,43097.54285714287,22535.062588244185
17/02/2022 17:45,exit,41718.4,22535.062588244185,,
18/02/2022 04:45,sell,40478.2,40002.57142857143,41429.457142857136,23010.691159672755
18/02/2022 04:45,exit,40478.2,23010.691159672755,,
18/02/2022 10:00,sell,40761.4,40380.01428571429,41524.17142857142,23392.076873958464
18/02/2022 10:00,exit,40761.4,23392.076873958464,,
18/02/2022 11:00,sell,40392.7,39954.978571428575,41268.14285714284,23829.798302529885
18/02/2022 11:00,exit,40392.7,23829.798302529885,,
18/02/2022 18:00,sell,39814.1,38532.649999999994,42377.00000000001,25111.24830252989
18/02/2022 18:00,exit,39814.1,25111.24830252989,,
19/02/2022 07:00,buy,40285.0,39498.44285714286,41858.114285714284,24609.02333647929
20/02/2022 07:00,exit,38780.0,23104.02333647929,,
22/02/2022 03:00,sell,36407.3,35611.55,37998.8,23899.77333647929
22/02/2022 03:00,exit,36407.3,23899.77333647929,,
22/02/2022 18:30,buy,37817.1,36896.7,39657.9,23421.777869749705
24/02/2022 00:30,exit,36850.8,22455.47786974971,,
24/02/2022 01:15,sell,36668.8,35712.33571428571,38581.72857142858,23411.942155464
24/02/2022 01:15,exit,36668.8,23411.942155464,,
24/02/2022 02:45,sell,35908.6,35058.271428571425,37609.25714285715,24262.270726892573
24/02/2022 02:45,exit,35908.6,24262.270726892573,,
26/02/2022 00:00,buy,39189.1,38403.44285714286,40760.41428571428,23777.025312354723
27/02/2022 22:00,exit,37535.9,22123.825312354726,,
01/03/2022 06:15,buy,43295.7,42817.928571428565,44251.24285714286,21681.34880610763
01/03/2022 12:15,exit,44441.2,22826.84880610763,,
01/03/2022 19:15,buy,43941.8,43078.850000000006,45667.7,22370.31182998548
03/03/2022 06:00,exit,42961.9,21390.411829985478,,
03/03/2022 12:15,buy,43692.7,43082.69285714286,44912.714285714275,20962.603593385767
03/03/2022 15:30,exit,42446.3,19716.203593385773,,
03/03/2022 20:30,sell,42049.5,41291.549999999996,43565.40000000001,20474.153593385778
03/03/2022 20:30,exit,42049.5,20474.153593385778,,
06/03/2022 00:00,buy,39462.9,39214.92857142857,39958.84285714286,20226.18216481435
06/03/2022 04:00,exit,38881.9,19645.18216481435,,
06/03/2022 19:00,sell,38756.8,38177.52142857143,39915.357142857145,20224.46073624292
06/03/2022 19:00,exit,38756.8,20224.46073624292,,
06/03/2022 22:00,buy,39087.9,38447.100000000006,40369.49999999999,19819.971521518062
06/03/2022 23:15,exit,38189.9,18921.971521518062,,
08/03/2022 06:15,sell,38077.9,37591.66428571429,39050.37142857143,19408.207235803777
08/03/2022 06:15,exit,38077.9,19408.207235803777,,
08/03/2022 16:15,sell,38279.7,37354.97142857143,40129.15714285713,20332.935807232345
08/03/2022 16:15,exit,38279.7,20332.935807232345,,
08/03/2022 21:30,sell,38397.8,37807.764285714286,39577.87142857144,20922.971521518062
08/03/2022 21:30,exit,38397.8,20922.971521518062,,
09/03/2022 08:30,buy,42117.8,41508.52142857143,43336.357142857145,20504.5120910877
10/03/2022 01:30,exit,41328.5,19715.2120910877,,
10/03/2022 13:30,sell,38570.2,37793.00714285714,40124.58571428571,20492.404948230556
10/03/2022 13:30,exit,38570.2,20492.404948230556,,
11/03/2022 01:00,sell,38951.8,38455.600000000006,39944.2,20988.604948230553
11/03/2022 01:00,exit,38951.8,20988.604948230553,,
11/03/2022 11:15,buy,39185.6,38659.33571428571,40238.12857142857,20568.832849265942
11/03/2022 17:00,exit,38596.1,19979.332849265942,,
11/03/2022 20:15,sell,38650.0,38220.892857142855,39508.21428571429,20408.439992123087
11/03/2022 20:15,exit,38650.0,20408.439992123087,,
12/03/2022 00:15,buy,38983.6,38446.899999999994,40057.00000000001,20000.271192280627
13/03/2022 22:45,exit,37685.6,18702.271192280627,,
15/03/2022 10:00,buy,38734.4,38277.15714285714,39648.88571428572,18328.225768435015
15/03/2022 19:15,exit,39681.3,19275.125768435017,,
16/03/2022 16:15,sell,40097.8,39194.39285714286,41904.614285714284,20178.532911292157
16/03/2022 16:15,exit,40097.8,20178.532911292157,,
17/03/2022 04:45,buy,41307.0,40830.19285714286,42260.614285714284,19774.962253066315
17/03/2022 06:45,exit,40710.2,19178.16225306631,,
17/03/2022 07:30,sell,40581.2,40086.97142857143,41569.65714285713,19672.39082449488
17/03/2022 07:30,exit,40581.2,19672.39082449488,,
17/03/2022 20:00,sell,40700.1,40235.228571428575,41629.842857142845,20137.262253066303
17/03/2022 20:00,exit,40700.1,20137.262253066303,,
18/03/2022 03:30,sell,40425.2,40020.90714285714,41233.78571428571,20541.55511020916
18/03/2022 03:30,exit,40425.2,20541.55511020916,,
18/03/2022 17:45,buy,41643.1,40914.421428571426,43100.45714285714,20130.724008004978
21/03/2022 02:30,exit,40700.9,19188.52400800498,,
21/03/2022 12:45,buy,41269.7,40816.399999999994,42176.3,18804.75352784488
21/03/2022 14:15,exit,40804.6,18339.653527844883,,
22/03/2022 00:00,sell,40906.1,40554.649999999994,41609.00000000001,18691.103527844887
22/03/2022 00:00,exit,40906.1,18691.103527844887,,
22/03/2022 03:00,buy,42046.9,41500.75,43139.200000000004,18317.28145728799
24/03/2022 00:30,exit,43141.0,19411.38145728799,,
25/03/2022 04:15,buy,43988.3,43657.14285714286,44650.614285714284,19080.22431443085
25/03/2022 12:15,exit,44651.6,19743.524314430844,,
25/03/2022 23:00,sell,44282.1,43580.63571428571,45685.02857142858,20444.988600145134
25/03/2022 23:00,exit,44282.1,20444.988600145134,,
26/03/2022 15:00,sell,44232.9,43580.93571428572,45536.82857142857,21096.952885859417
26/03/2022 15:00,exit,44232.9,21096.952885859417,,
27/03/2022 14:00,buy,44646.4,44201.07142857143,45537.05714285715,20675.01382814223
27/03/2022 20:30,exit,46103.6,22132.213828142227,,
30/03/2022 03:45,buy,47389.2,46838.78571428571,48490.02857142857,21689.56955157938
31/03/2022 14:00,exit,46520.8,20821.169551579387,,
02/04/2022 06:30,buy,46534.6,46252.149999999994,47099.50000000001,20538.719551579383
02/04/2022 15:30,exit,46216.6,20220.719551579383,,
03/04/2022 04:45,buy,46323.2,45978.22142857143,47013.15714285713,19875.740980150815
03/04/2022 22:15,exit,47238.9,20791.44098015082,,
04/04/2022 07:00,sell,46058.0,45751.87142857142,46670.257142857154,21097.569551579396
04/04/2022 07:00,exit,46058.0,21097.569551579396,,
04/04/2022 20:15,buy,46162.2,45417.62142857142,47651.357142857145,20675.61816054781
